Universitas,Jurusan,Daya Tampung 2021,Peminat 2020,Persentase
UNIVERSITAS PADJADJARAN,PETERNAKAN PSDKU PANGANDARAN,9,88,10.23
UNIVERSITAS PADJADJARAN,ADMINISTRASI BISNIS PSDKU PANGANDARAN,9,225,4.0
UNIVERSITAS PADJADJARAN,PERIKANAN PSDKU PANGANDARAN,11,97,11.34
UNIVERSITAS PADJADJARAN,PENDIDIKAN DOKTER GIGI,39,1104,3.53
UNIVERSITAS PADJADJARAN,ANTROPOLOGI,18,513,3.51
UNIVERSITAS PADJADJARAN,KIMIA,35,515,6.8
UNIVERSITAS PADJADJARAN,PENDIDIKAN DOKTER,88,3173,2.77
UNIVERSITAS PADJADJARAN,MATEMATIKA,35,680,5.15
UNIVERSITAS PADJADJARAN,STATISTIKA,35,983,3.56
UNIVERSITAS NUSA CENDANA,ILMU KESEHATAN MASYARAKAT,106,678,15.63
UNIVERSITAS NUSA CENDANA,PENDIDIKAN DOKTER,38,585,6.5
UNIVERSITAS NUSA CENDANA,ILMU PETERNAKAN,225,150,100.0
UNIVERSITAS NUSA CENDANA,PEND. TEKNIK BANGUNAN,36,27,100.0
UNIVERSITAS NUSA CENDANA,SOSIOLOGI,54,159,33.96
UNIVERSITAS NUSA CENDANA,BIOLOGI,36,64,56.25
UNIVERSITAS NUSA CENDANA,KEHUTANAN,36,145,24.83
UNIVERSITAS NUSA CENDANA,PEND. SEJARAH,63,90,70.0
UNIVERSITAS NUSA CENDANA,ILMU HUKUM,225,647,34.78
UNIVERSITAS NUSA CENDANA,PEND. EKONOMI,63,76,82.89
UNIVERSITAS NUSA CENDANA,ILMU ADM.NIAGA,108,256,42.19
UNIVERSITAS NUSA CENDANA,BUDIDAYA PERIKANAN,27,25,100.0
UNIVERSITAS NUSA CENDANA,TEKNIK PERTAMBANGAN,18,91,19.78
UNIVERSITAS NUSA CENDANA,MATEMATIKA,36,78,46.15
UNIVERSITAS NUSA CENDANA,FISIKA,36,26,100.0
UNIVERSITAS NUSA CENDANA,PEND. TEKNIK ELEKTRO,36,48,75.0
UNIVERSITAS NUSA CENDANA,AGRONOMI/AGROEKOTEKNOLOGI,95,112,84.82
UNIVERSITAS NUSA CENDANA,ILMU ADM.NEGARA,113,694,16.28
UNIVERSITAS NUSA CENDANA,MANAJEMEN,113,839,13.47
UNIVERSITAS NUSA CENDANA,AGRIBISNIS,79,139,56.83
UNIVERSITAS NUSA CENDANA,PEND. BHS & SASTRA INDO.,68,126,53.97
UNIVERSITAS NUSA CENDANA,PEND. BIOLOGI,41,105,39.05
UNIVERSITAS NUSA CENDANA,TEKNIK ARSITEKTUR,36,153,23.53
UNIVERSITAS NUSA CENDANA,MANAJEMEN SUMBER DAYA PERAIRAN,36,50,72.0
UNIVERSITAS NUSA CENDANA,TEKNIK SIPIL,36,551,6.53
UNIVERSITAS NUSA CENDANA,ILMU POLITIK,80,135,59.26
UNIVERSITAS NUSA CENDANA,PEND. LUAR SEKOLAH,45,30,100.0
UNIVERSITAS NUSA CENDANA,ILMU KOMUNIKASI,72,625,11.52
UNIVERSITAS NUSA CENDANA,PSIKOLOGI,68,153,44.44
UNIVERSITAS NUSA CENDANA,PEND. ANAK USIA DINI,45,147,30.61
UNIVERSITAS NUSA CENDANA,KIMIA,36,46,78.26
UNIVERSITAS NUSA CENDANA,PEND. KIMIA,54,57,94.74
UNIVERSITAS NUSA CENDANA,PEND. MATEMATIKA,54,153,35.29
UNIVERSITAS NUSA CENDANA,TEKNIK MESIN,36,66,54.55
UNIVERSITAS NUSA CENDANA,BIMBINGAN KONSELING,45,109,41.28
UNIVERSITAS NUSA CENDANA,PEND. GURU SEKOLAH DASAR,81,658,12.31
UNIVERSITAS NUSA CENDANA,ILMU KOMPUTER,36,476,7.56
UNIVERSITAS NUSA CENDANA,PEND. BHS. INGGRIS,81,204,39.71
UNIVERSITAS NUSA CENDANA,PENJASKESREK,45,16,100.0
UNIVERSITAS NUSA CENDANA,PEND. GEOGRAFI,63,149,42.28
UNIVERSITAS NUSA CENDANA,PPKN,63,221,28.51
UNIVERSITAS NUSA CENDANA,AKUNTANSI,68,1162,5.85
UNIVERSITAS NUSA CENDANA,PEND. FISIKA,54,54,100.0
UNIVERSITAS NUSA CENDANA,EKONOMI PEMBANGUNAN,45,239,18.83
UNIVERSITAS NUSA CENDANA,TEKNIK ELEKTRO,36,159,22.64
UNIVERSITAS NUSA CENDANA,KEDOKTERAN HEWAN,27,172,15.7
UNIVERSITAS NUSA CENDANA,PEND. TEKNIK MESIN,27,22,100.0
UNIVERSITAS NEGERI YOGYAKARTA,TEKNIK ELEKTRO,18,630,2.86
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN TEKNIK OTOMOTIF,36,463,7.78
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN TEKNIK ELEKTRO,36,260,13.85
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN TEKNIK BOGA,36,1331,2.7
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN TEKNIK INFORMATIKA,18,780,2.31
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN JASMANI KESEHATAN DAN REKREASI,95,774,12.27
UNIVERSITAS NEGERI YOGYAKARTA,PSIKOLOGI,36,2441,1.47
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN MATEMATIKA,36,789,4.56
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN FISIKA,36,176,20.45
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN KIMIA,36,257,14.01
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN BIOLOGI,36,479,7.52
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN TEKNIK MESIN,36,523,6.88
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN SENI MUSIK,36,250,14.4
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN GURU SEKOLAH DASAR,90,2456,3.66
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN BAHASA INGGRIS,106,1014,10.45
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN KEPELATIHAN OLAHRAGA,48,395,12.15
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN TEKNIK BUSANA,36,1086,3.31
UNIVERSITAS NEGERI YOGYAKARTA,TEKNIK MANUFAKTUR,36,246,14.63
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN GEOGRAFI,36,452,7.96
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN SEJARAH,36,409,8.8
UNIVERSITAS NEGERI YOGYAKARTA,ILMU SEJARAH,36,416,8.65
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN KEWARGANEGARAAN,36,377,9.55
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN SOSIOLOGI,36,538,6.69
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN IPS,36,346,10.4
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN SENI KERAJINAN,36,103,34.95
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN LUAR SEKOLAH,36,272,13.24
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN LUAR BIASA,36,650,5.54
UNIVERSITAS NEGERI YOGYAKARTA,TEKNOLOGI PENDIDIKAN,36,541,6.65
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN GURU PAUD,36,546,6.59
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN BAHASA JERMAN,36,197,18.27
UNIVERSITAS NEGERI YOGYAKARTA,MANAJEMEN PENDIDIKAN,36,693,5.19
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN BAHASA PRANCIS,36,186,19.35
UNIVERSITAS NEGERI YOGYAKARTA,TEKNIK SIPIL,18,987,1.82
UNIVERSITAS NEGERI YOGYAKARTA,KEBIJAKAN PENDIDIKAN,18,218,8.26
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN TEKNIK MEKATRONIKA,36,138,26.09
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN SENI RUPA,36,257,14.01
UNIVERSITAS NEGERI YOGYAKARTA,ILMU KEOLAHRAGAAN,24,155,15.48
UNIVERSITAS NEGERI YOGYAKARTA,BIOLOGI,36,441,8.16
UNIVERSITAS NEGERI YOGYAKARTA,KIMIA,36,368,9.78
UNIVERSITAS NEGERI YOGYAKARTA,FISIKA,36,153,23.53
UNIVERSITAS NEGERI YOGYAKARTA,MATEMATIKA,36,575,6.26
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN TEKNIK SIPIL & PERENCANAAN,36,492,7.32
UNIVERSITAS NEGERI YOGYAKARTA,MANAJEMEN,104,3771,2.76
UNIVERSITAS NEGERI YOGYAKARTA,BAHASA. DAN SASTRA INDONESIA,36,800,4.5
UNIVERSITAS NEGERI YOGYAKARTA,TEKNOLOGI INFORMASI,18,923,1.95
UNIVERSITAS NEGERI YOGYAKARTA,STATISTIKA,18,440,4.09
UNIVERSITAS NEGERI YOGYAKARTA,BAHASA DAN SASTRA INGGRIS,36,1071,3.36
UNIVERSITAS NEGERI YOGYAKARTA,PGSD PENDIDIKAN JASMANI,48,249,19.28
UNIVERSITAS NEGERI YOGYAKARTA,BIMBINGAN & KONSELING,36,1186,3.04
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,53,1062,4.99
UNIVERSITAS NEGERI YOGYAKARTA,AKUNTANSI,52,1873,2.78
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN IPA,53,435,12.18
UNIVERSITAS NEGERI YOGYAKARTA,ILMU KOMUNIKASI,54,2671,2.02
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN TEKNIK ELEKTRONIKA,18,141,12.77
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN AKUNTANSI,35,434,8.06
UNIVERSITAS NEGERI YOGYAKARTA,ADMINISTRASI NEGARA,54,1214,4.45
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN ADMINISTRASI PERKANTORAN,35,948,3.69
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN SENI TARI,36,200,18.0
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN BAHASA JAWA,53,705,7.52
UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN EKONOMI,52,609,8.54
UNIVERSITAS NEGERI SURABAYA,ILMU KEOLAHRAGAAN,81,136,59.56
UNIVERSITAS NEGERI SURABAYA,PEND. KEPELATIHAN OLAHRAGA,72,363,19.83
UNIVERSITAS NEGERI SURABAYA,FISIKA,31,127,24.41
UNIVERSITAS NEGERI SURABAYA,KIMIA,31,243,12.76
UNIVERSITAS NEGERI SURABAYA,P. EKONOMI,40,339,11.8
UNIVERSITAS NEGERI SURABAYA,PEND. SEJARAH,40,322,12.42
UNIVERSITAS NEGERI SURABAYA,TEKNIK MESIN,27,0,100.0
UNIVERSITAS NEGERI SURABAYA,PEND. FISIKA,45,188,23.94
UNIVERSITAS NEGERI SURABAYA,P. GEOGRAFI,45,316,14.24
UNIVERSITAS NEGERI SURABAYA,P. BAHASA INGGRIS,54,743,7.27
UNIVERSITAS NEGERI SURABAYA,PG-PAUD,40,365,10.96
UNIVERSITAS NEGERI SURABAYA,EKONOMI ISLAM,40,380,10.53
UNIVERSITAS NEGERI SURABAYA,PEND. KIMIA,45,264,17.05
UNIVERSITAS NEGERI SURABAYA,P. BAHASA JERMAN,18,71,25.35
UNIVERSITAS NEGERI SURABAYA,SENI RUPA MURNI,13,67,19.4
UNIVERSITAS NEGERI SURABAYA,PEND. BIOLOGI,45,492,9.15
UNIVERSITAS NEGERI SURABAYA,TRANSPORTASI,36,0,100.0
UNIVERSITAS NEGERI SURABAYA,"PEND. JASMANI, KESEHATAN DAN REKREASI",72,559,12.88
UNIVERSITAS NEGERI SURABAYA,SASTRA INGGRIS,38,683,5.56
UNIVERSITAS NEGERI SURABAYA,MANAJEMEN INFORMATIKA,36,0,100.0
UNIVERSITAS NEGERI SURABAYA,PENDI. LUAR BIASA,42,294,14.29
UNIVERSITAS NEGERI SURABAYA,PEND. AKUNTANSI,36,276,13.04
UNIVERSITAS NEGERI SURABAYA,MATEMATIKA,31,367,8.45
UNIVERSITAS NEGERI SURABAYA,ILMU ADMINISTRASI NEGARA,45,1232,3.65
UNIVERSITAS NEGERI SURABAYA,PEND. PANCASILA DAN KEWARGANEGARAAN,40,355,11.27
UNIVERSITAS NEGERI SURABAYA,PEND. TATA BUSANA,36,460,7.83
UNIVERSITAS NEGERI SURABAYA,PEND. MATEMATIKA,45,654,6.88
UNIVERSITAS NEGERI SURABAYA,KEPELATIHAN OLAHRAGA,13,0,100.0
UNIVERSITAS NEGERI SURABAYA,PEND. ADM. PERKANTORAN,40,476,8.4
UNIVERSITAS NEGERI SURABAYA,BIOLOGI,31,352,8.81
UNIVERSITAS NEGERI SURABAYA,DESAIN KOMUNIKASI VISUAL,27,573,4.71
UNIVERSITAS NEGERI SURABAYA,MANAJEMEN,81,2251,3.6
UNIVERSITAS NEGERI SURABAYA,MANAJEMEN PENDIDIKAN,40,488,8.2
UNIVERSITAS NEGERI SURABAYA,SASTRA INDONESIA,20,259,7.72
UNIVERSITAS NEGERI SURABAYA,PEND. ILMU PENGETAHUAN SOSIAL,36,210,17.14
UNIVERSITAS NEGERI SURABAYA,PEND. TATA NIAGA,36,179,20.11
UNIVERSITAS NEGERI SURABAYA,PEND. TATA BOGA,36,624,5.77
UNIVERSITAS NEGERI SURABAYA,PEND. SAINS,45,262,17.18
UNIVERSITAS NEGERI SURABAYA,P. BAHASA DAERAH (JAWA),45,460,9.78
UNIVERSITAS NEGERI SURABAYA,TEKNIK SIPIL,36,0,100.0
UNIVERSITAS NEGERI SURABAYA,P. SENDRATASIK,40,87,45.98
UNIVERSITAS NEGERI SURABAYA,P. SENI RUPA,34,130,26.15
UNIVERSITAS NEGERI SURABAYA,ILMU KOMUNIKASI,36,1236,2.91
UNIVERSITAS NEGERI SURABAYA,EKONOMI,36,537,6.7
UNIVERSITAS NEGERI SURABAYA,PENDIDIKAN TEKNOLOGI INFORMASI,36,164,21.95
UNIVERSITAS NEGERI SURABAYA,TEKNIK ELEKTRO,36,422,8.53
UNIVERSITAS NEGERI SURABAYA,TEKNIK MESIN,36,548,6.57
UNIVERSITAS NEGERI SURABAYA,SISTEM INFORMASI,36,530,6.79
UNIVERSITAS NEGERI SURABAYA,PEND. BAHASA MANDARIN,31,146,21.23
UNIVERSITAS NEGERI SURABAYA,PSIKOLOGI,90,1684,5.34
UNIVERSITAS NEGERI SURABAYA,PSIKOLOGI PENDIDIKAN DAN BIMBINGAN,40,617,6.48
UNIVERSITAS NEGERI SURABAYA,ILMU HUKUM,90,1086,8.29
UNIVERSITAS NEGERI SURABAYA,PENDIDIKAN LUAR SEKOLAH,36,173,20.81
UNIVERSITAS NEGERI SURABAYA,TEKNIK INFORMATIKA,36,921,3.91
UNIVERSITAS NEGERI SURABAYA,PEND. TEKNIK MESIN,36,168,21.43
UNIVERSITAS NEGERI SURABAYA,ADMINISTRASI NEGARA,40,0,100.0
UNIVERSITAS NEGERI SURABAYA,PEND. TEKNIK ELEKTRO,36,123,29.27
UNIVERSITAS NEGERI SURABAYA,KURIKULUM DAN TEKNOLOGI PENDIDIKAN,40,274,14.6
UNIVERSITAS NEGERI SURABAYA,P. BAHASA DAN SASTRA INDONESIA,47,753,6.24
UNIVERSITAS NEGERI SURABAYA,GIZI,36,753,4.78
UNIVERSITAS NEGERI SURABAYA,TATA BUSANA,27,0,100.0
UNIVERSITAS NEGERI SURABAYA,PGSD,90,1719,5.24
UNIVERSITAS NEGERI SURABAYA,TEKNIK LISTRIK,36,0,100.0
UNIVERSITAS NEGERI SURABAYA,SENI MUSIK,31,100,31.0
UNIVERSITAS NEGERI SURABAYA,TATA BOGA,27,0,100.0
UNIVERSITAS NEGERI SURABAYA,DESAIN GRAFIS,13,0,100.0
UNIVERSITAS NEGERI SURABAYA,PEND. TATA RIAS,36,375,9.6
UNIVERSITAS NEGERI SURABAYA,SOSIOLOGI,36,577,6.24
UNIVERSITAS NEGERI SURABAYA,TEKNIK SIPIL,36,736,4.89
UNIVERSITAS NEGERI SURABAYA,PEND. TEKNIK BANGUNAN,18,94,19.15
UNIVERSITAS NEGERI SURABAYA,SASTRA JERMAN,18,109,16.51
UNIVERSITAS NEGERI SURABAYA,AKUNTANSI,54,1094,4.94
UNIVERSITAS NEGERI SURABAYA,P. BAHASA JEPANG,36,190,18.95
UNIVERSITAS NEGERI SEMARANG,TEKNOLOGI PENDIDIKAN,36,351,10.26
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN LUAR SEKOLAH,36,211,17.06
UNIVERSITAS NEGERI SEMARANG,BIMBINGAN DAN KONSELING,36,861,4.18
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN TEKNIK OTOMOTIF,36,230,15.65
UNIVERSITAS NEGERI SEMARANG,MANAJEMEN,140,2544,5.5
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN EKONOMI (PENDIDIKAN AKUNTANSI),72,611,11.78
UNIVERSITAS NEGERI SEMARANG,BIOLOGI,32,280,11.43
UNIVERSITAS NEGERI SEMARANG,KIMIA,36,200,18.0
UNIVERSITAS NEGERI SEMARANG,SASTRA INDONESIA,32,439,7.29
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN TATA BUSANA,32,543,5.89
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN ILMU PENGETAHUAN SOSIAL,40,264,15.15
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN SEJARAH,40,363,11.02
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN EKONOMI (PENDIDIKAN KOPERASI),48,162,29.63
UNIVERSITAS NEGERI SEMARANG,SASTRA JAWA,16,118,13.56
UNIVERSITAS NEGERI SEMARANG,"SENI RUPA (DKV,LUKIS,PTNG,GRAFIS,GBR KRIYA)",48,353,13.6
UNIVERSITAS NEGERI SEMARANG,ILMU SEJARAH,40,271,14.76
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN BAHASA MANDARIN,16,110,14.55
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN GEOGRAFI,40,295,13.56
UNIVERSITAS NEGERI SEMARANG,PSIKOLOGI,72,1742,4.13
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN PANCASILA & KEWARGANEGARAAN,40,406,9.85
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN JASMANI SEKOLAH DASAR,36,147,24.49
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN MATEMATIKA,84,839,10.01
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN BAHASA DAN SASTRA JAWA,40,401,9.98
UNIVERSITAS NEGERI SEMARANG,"P. SENI DRAMA, TARI & MUSIK (P. SENI TARI)",40,122,32.79
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN IPA,60,406,14.78
UNIVERSITAS NEGERI SEMARANG,"P. SENI DRAMA, TARI & MUSIK (P. SENI MUSIK)",40,144,27.78
UNIVERSITAS NEGERI SEMARANG,SASTRA PRANCIS,32,144,22.22
UNIVERSITAS NEGERI SEMARANG,PEND. EKONOMI (PEND. ADMIN. PEKANTORAN),48,576,8.33
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN TATA BOGA,32,723,4.43
UNIVERSITAS NEGERI SEMARANG,TEKNIK ARSITEKTUR,48,626,7.67
UNIVERSITAS NEGERI SEMARANG,FISIKA,20,103,19.42
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN BAHASA JEPANG,32,290,11.03
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN BAHASA ARAB,32,230,13.91
UNIVERSITAS NEGERI SEMARANG,ILMU POLITIK,80,663,12.07
UNIVERSITAS NEGERI SEMARANG,TEKNIK MESIN,48,698,6.88
UNIVERSITAS NEGERI SEMARANG,ILMU KEOLAHRAGAAN,48,141,34.04
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN KIMIA,48,262,18.32
UNIVERSITAS NEGERI SEMARANG,ILMU LINGKUNGAN,20,127,15.75
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN TATA KECANTIKAN,32,502,6.37
UNIVERSITAS NEGERI SEMARANG,FARMASI,16,482,3.32
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN SOSIOLOGI & ANTROPOLOGI,48,513,9.36
UNIVERSITAS NEGERI SEMARANG,AKUNTANSI,140,1677,8.35
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN FISIKA,48,143,33.57
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN BIOLOGI,42,372,11.29
UNIVERSITAS NEGERI SEMARANG,SASTRA INGGRIS,58,791,7.33
UNIVERSITAS NEGERI SEMARANG,TEKNIK SIPIL,48,794,6.05
UNIVERSITAS NEGERI SEMARANG,KESEHATAN MASYARAKAT,90,1772,5.08
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN TEKNIK ELEKTRO,32,167,19.16
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,58,1023,5.67
UNIVERSITAS NEGERI SEMARANG,SISTEM INFORMASI,16,403,3.97
UNIVERSITAS NEGERI SEMARANG,MATEMATIKA,36,236,15.25
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN TEKNIK MESIN,36,194,18.56
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN KESEJAHTERAAN KELUARGA,18,159,11.32
UNIVERSITAS NEGERI SEMARANG,PEND. TEKNIK INFORMATIKA & KOMPUTER,32,618,5.18
UNIVERSITAS NEGERI SEMARANG,ILMU HUKUM,280,2240,12.5
UNIVERSITAS NEGERI SEMARANG,"PENDIDIKAN JASMANI, KESEHATAN & REKREASI",80,629,12.72
UNIVERSITAS NEGERI SEMARANG,GEOGRAFI,90,539,16.7
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN BAHASA INGGRIS,72,875,8.23
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN KEPELATIHAN OLAHRAGA,64,291,21.99
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN TEKNIK BANGUNAN,32,185,17.3
UNIVERSITAS NEGERI SEMARANG,GIZI,48,875,5.49
UNIVERSITAS NEGERI SEMARANG,TEKNIK ELEKTRO,48,523,9.18
UNIVERSITAS NEGERI SEMARANG,TEKNIK INFORMATIKA,48,1290,3.72
UNIVERSITAS NEGERI SEMARANG,TEKNIK KIMIA,48,223,21.52
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN GURU SEKOLAH DASAR,210,1979,10.61
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN BAHASA PRANCIS,32,73,43.84
UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN SENI RUPA,32,100,32.0
UNIVERSITAS NEGERI SEMARANG,EKONOMI PEMBANGUNAN,110,918,11.98
UNIVERSITAS NEGERI SEMARANG,PEND.GURU PEND. ANAK USIA DINI (PGPAUD),54,265,20.38
UNIVERSITAS NEGERI PADANG,PENDIDIKAN KEAGAMAAN ISLAM,67,564,11.88
UNIVERSITAS NEGERI PADANG,PENDIDIKAN BIOLOGI,67,354,18.93
UNIVERSITAS NEGERI PADANG,MATEMATIKA (NK),47,160,29.38
UNIVERSITAS NEGERI PADANG,PENDIDIKAN SENDRATASIK,79,157,50.32
UNIVERSITAS NEGERI PADANG,ILMU KEOLAHRAGAAN (NK),90,64,100.0
UNIVERSITAS NEGERI PADANG,PENDIDIKAN GEOGRAFI,43,211,20.38
UNIVERSITAS NEGERI PADANG,TEKNIK ELEKTRO INDUSTRI (NK),29,436,6.65
UNIVERSITAS NEGERI PADANG,PENDIDIKAN SOSIOLOGI ANTROPOLOGI,76,588,12.93
UNIVERSITAS NEGERI PADANG,PENDIDIKAN MUSIK,27,43,62.79
UNIVERSITAS NEGERI PADANG,PENDD. BHS INGGRIS,67,552,12.14
UNIVERSITAS NEGERI PADANG,BAHASA & SASTRA INDONESIA (NK),54,407,13.27
UNIVERSITAS NEGERI PADANG,MANAJEMEN PERHOTELAN (NK),72,1116,6.45
UNIVERSITAS NEGERI PADANG,GEOGRAFI (NK),51,309,16.5
UNIVERSITAS NEGERI PADANG,PEND. GURU PENDIDIKAN ANAK USIA DINI,76,553,13.74
UNIVERSITAS NEGERI PADANG,FISIKA (NK),54,73,73.97
UNIVERSITAS NEGERI PADANG,PENDD. KEPELATIHAN OLAHRAGA,126,409,30.81
UNIVERSITAS NEGERI PADANG,TEKNIK MESIN (NK),32,397,8.06
UNIVERSITAS NEGERI PADANG,KIMIA (NK),70,208,33.65
UNIVERSITAS NEGERI PADANG,TEKNIK SIPIL,29,803,3.61
UNIVERSITAS NEGERI PADANG,PENDIDIKAN TARI,31,67,46.27
UNIVERSITAS NEGERI PADANG,PEND. TEKNIK INFORMATIKA DAN KOMPUTER,47,598,7.86
UNIVERSITAS NEGERI PADANG,PENDIDIKAN SENI RUPA,56,87,64.37
UNIVERSITAS NEGERI PADANG,PENDIDIKAN MATEMATIKA,79,445,17.75
UNIVERSITAS NEGERI PADANG,DISAIN KOM. VISUAL (NK),56,339,16.52
UNIVERSITAS NEGERI PADANG,EKONOMI PEMBANGUNAN (NK),72,611,11.78
UNIVERSITAS NEGERI PADANG,BIMBINGAN DAN KONSELING,61,870,7.01
UNIVERSITAS NEGERI PADANG,PENJASKESREK,189,424,44.58
UNIVERSITAS NEGERI PADANG,PENDD. BHS & SAST. INDO. & DAERAH,79,541,14.6
UNIVERSITAS NEGERI PADANG,ADMINISTRASI PENDIDIKAN,54,656,8.23
UNIVERSITAS NEGERI PADANG,STATISTIKA (NK),34,205,16.59
UNIVERSITAS NEGERI PADANG,BAHASA & SASTRA INGGRIS (NK),40,557,7.18
UNIVERSITAS NEGERI PADANG,BIOLOGI (NK),63,242,26.03
UNIVERSITAS NEGERI PADANG,MANAJEMEN (NK),72,2262,3.18
UNIVERSITAS NEGERI PADANG,PENDIDIKAN TEKNIK BANGUNAN,29,89,32.58
UNIVERSITAS NEGERI PADANG,ILMU ADMINISTRASI NEGARA (NK),121,1810,6.69
UNIVERSITAS NEGERI PADANG,PENDIDIKAN TEKNIK MESIN,44,145,30.34
UNIVERSITAS NEGERI PADANG,ANIMASI,24,136,17.65
UNIVERSITAS NEGERI PADANG,TEKNIK PERTAMBANGAN (NK),36,554,6.5
UNIVERSITAS NEGERI PADANG,PENDIDIKAN TEKNIK ELEKTRONIKA,30,65,46.15
UNIVERSITAS NEGERI PADANG,PENDIDIKAN SEJARAH,65,307,21.17
UNIVERSITAS NEGERI PADANG,PENDIDIKAN BAHASA JEPANG,34,135,25.19
UNIVERSITAS NEGERI PADANG,TEKNOLOGI PENDIDIKAN,62,439,14.12
UNIVERSITAS NEGERI PADANG,PEND. PANCASILA & KEWARGANEGARAAN (PPKN),45,370,12.16
UNIVERSITAS NEGERI PADANG,PENDIDIKAN EKONOMI,72,278,25.9
UNIVERSITAS NEGERI PADANG,PENDIDIKAN LUAR SEKOLAH,56,193,29.02
UNIVERSITAS NEGERI PADANG,PENDIDIKAN TEKNIK ELEKTRO,29,212,13.68
UNIVERSITAS NEGERI PADANG,PENDIDIKAN LUAR BIASA,108,451,23.95
UNIVERSITAS NEGERI PADANG,PENDIDIKAN ILMU PENGETAHUAN ALAM,67,173,38.73
UNIVERSITAS NEGERI PADANG,PGSD (PENDIDIKAN GURU SEKOLAH DASAR),175,3608,4.85
UNIVERSITAS NEGERI PADANG,PSIKOLOGI,112,1452,7.71
